Unnamed: 0,food_code,food_name,food_group_nin,energy_kcal,carb_g,protein_g,fat_g,freesugar_g,fibre_g,cholesterol_mg,allergies,region,Serving_Size_g,food_type,protein_calorie_ratio,nutrient_score,health_score,diversity_score,energy_category
582,RJ034,Jalebi,Vegetarian,379.0000000017326,59.557142857415116,6.497142857172558,16.242857142931395,27.071428571552325,4.331428571448372,0.0,Dairy,Rajasthan,100,dinner,0.0171428571428571,1.082857142857143,-5.5,1,Medium
583,RJ035,Gatte Ki Kadhi,Vegetarian,375.0,52.083333333333336,10.416666666666668,15.625,8.333333333333332,5.208333333333334,0.0,Gluten,Rajasthan,100,dinner,0.0277777777777777,1.0416666666666667,38.0,1,Medium
584,RJ036,Thalipeeth,Vegetarian,255.00000000388044,44.34782608763138,8.869565217526276,7.760869565335492,4.434782608763138,3.3260869565723534,0.0,Gluten,Rajasthan,100,lunch,0.0347826086956521,1.108695652173913,32.0,5,Medium
585,RJ037,Dal Baati Churma,Vegetarian,480.0,64.0,16.0,21.333333333333336,12.8,7.466666666666668,0.0,Gluten,Rajasthan,100,lunch,0.0333333333333333,1.0666666666666669,56.0,1,High
586,RJ038,Bajre Ki Khichdi,Vegetarian,356.000000005696,50.857142857956575,12.205714285909577,12.205714285909577,6.102857142954789,7.12000000011392,0.0,Gluten,Rajasthan,100,dinner,0.0342857142857142,1.0171428571428571,53.0,1,Medium
587,RJ039,Masala Baati,Vegetarian,406.99999999592995,60.499999999394994,14.299999999856999,16.499999999834998,8.799999999911998,6.599999999934,0.0,Gluten,Rajasthan,100,dinner,0.0351351351351351,1.1,52.0,1,Medium
588,RJ040,Mirchi Bada,Vegetarian,291.9999999966629,41.71428571380898,6.257142857071347,12.514285714142694,10.428571428452244,4.171428571380898,0.0,Gluten,Rajasthan,100,dinner,0.0214285714285714,1.042857142857143,17.0,1,Medium
589,RJ041,Chana Dal,Vegetarian,300.0000000107143,48.21428571600765,12.85714285760204,8.571428571734693,5.357142857334184,6.42857142880102,0.0,Legumes,Rajasthan,100,lunch,0.0428571428571428,1.0714285714285714,52.5,3,Medium
590,RJ042,Ghughra,Vegetarian,235.99999999671653,35.91304347776121,6.156521739044779,8.208695652059706,8.208695652059706,4.104347826029853,0.0,Gluten,Rajasthan,100,dinner,0.0260869565217391,1.0260869565217392,20.0,1,Medium
591,RJ043,Paneer Tikka,Vegetarian,315.0000000315,18.000000001799997,22.50000000225,13.50000000135,4.500000000449999,3.60000000036,36.00000000359999,Dairy,Rajasthan,100,lunch,0.0714285714285714,0.9,80.5,5,Medium
592,RJ044,Lehsun Ki Chutney,Vegetarian,58.99999999831429,5.8999999998314285,0.8428571428330611,2.5285714284991836,1.6857142856661222,1.6857142856661222,0.0,Gluten,Rajasthan,100,dinner,0.0142857142857142,0.8428571428571429,5.0,1,Low
593,RJ045,Sev Tameta,Vegetarian,282.00000008946205,38.89655173647753,7.779310347295505,9.724137934119382,6.806896553883567,4.862068967059691,0.0,Gluten,Rajasthan,100,dinner,0.0275862068965517,0.9724137931034482,31.5,4,Medium
594,RJ046,Moong Dal Chilla,Vegetarian,222.00000000022197,33.3000000000333,13.320000000013318,6.660000000006659,3.3300000000033294,4.4400000000044395,0.0,Gluten,Rajasthan,100,lunch,0.06,1.11,51.5,5,Low
595,RJ047,Methi Na Gota,Vegetarian,228.9999999964014,32.71428571377163,7.633333333213381,9.81428571413149,4.361904761836217,5.452380952295273,0.0,Gluten,Rajasthan,100,dinner,0.0333333333333333,1.0904761904761904,32.0,2,Medium
596,RJ048,Papad,Vegetarian,104.00000000416001,19.50000000078,2.600000000104,5.200000000208,0.0,2.600000000104,0.0,Gluten,Rajasthan,100,dinner,0.025,1.3,12.0,2,Low
597,RJ049,Mawa Kachori,Vegetarian,318.00000005565,39.75000000695625,7.95000000139125,13.912500002434685,14.906250002608592,4.968750000869531,0.0,Dairy,Rajasthan,100,dinner,0.025,0.99375,19.5,1,Medium
598,RJ050,Bhutte Ke Kees,Vegetarian,281.9999999984208,45.11999999974733,9.023999999949467,11.279999999936832,7.895999999955783,5.639999999968416,0.0,Gluten,Rajasthan,100,dinner,0.032,1.128,31.5,1,Medium
599,SID001,Dosa,Vegetarian,196.00000000827555,38.111111112720245,5.44444444467432,4.355555555739457,1.0888888889348642,3.2666666668045927,0.0,Gluten,South India,100,breakfast,0.0277777777777777,1.0888888888888888,24.5,1,Low
600,SID002,Idli,Vegetarian,154.00000000410665,30.80000000082133,4.106666666776178,2.053333333388089,0.0,3.080000000082133,0.0,Gluten,South India,100,breakfast,0.0266666666666666,1.0266666666666666,22.0,2,Low
601,SID003,Medu Vada,Vegetarian,251.9999999907264,30.239999998887168,6.047999999777433,12.095999999554866,3.0239999998887166,4.031999999851623,0.0,Gluten,South India,100,snacks,0.024,1.008,27.5,1,Medium
602,SID004,Sambar,Vegetarian,202.00000000246888,33.66666666707815,7.855555555651568,6.733333333415629,4.488888888943753,5.611111111179691,0.0,Legumes,South India,100,dinner,0.0388888888888888,1.1222222222222222,32.0,1,Low
603,SID005,Upma,Vegetarian,252.00000001008,48.00000000192,6.00000000024,9.600000000384,1.200000000048,4.800000000192,0.0,Gluten,South India,100,breakfast,0.0238095238095238,1.2,26.5,2,Medium
604,SID006,Adai,Vegetarian,288.00000012711723,39.72413794856789,13.903448281998765,7.944827589713579,3.9724137948567897,4.965517243570987,0.0,Gluten,South India,100,dinner,0.0482758620689655,0.993103448275862,60.0,1,Medium
605,SID007,Pongal,Vegetarian,322.00000015612125,48.78787881153352,7.806060609845362,9.757575762306704,3.903030304922681,3.903030304922681,0.0,Gluten,South India,100,dinner,0.0242424242424242,0.9757575757575756,34.0,1,Medium
606,SID008,Appam,Vegetarian,214.00000000689556,41.611111112451916,5.944444444635987,7.133333333563185,2.377777777854395,3.5666666667815927,0.0,Gluten,South India,100,dinner,0.0277777777777777,1.1888888888888889,23.0,1,Low
607,SID009,Chutney,Vegetarian,92.9999999960475,11.624999999505938,2.3249999999011877,5.812499999752969,2.3249999999011877,2.3249999999011877,0.0,Gluten,South India,100,dinner,0.025,1.1625,9.0,3,Low
608,SID010,Masala Dosa,Vegetarian,336.0000000146618,50.90909091131239,7.127272727583736,12.218181818714974,5.090909091131239,4.072727272904992,0.0,Gluten,South India,100,breakfast,0.0212121212121212,1.018181818181818,28.5,4,Medium
609,SID011,Plain Paratha,Vegetarian,235.99999999671653,35.91304347776121,6.156521739044779,8.208695652059706,2.0521739130149266,4.104347826029853,0.0,Gluten,South India,100,breakfast,0.0260869565217391,1.0260869565217392,29.0,1,Medium
610,SID012,Rava Kesari,Vegetarian,265.9999999960593,39.407407406823594,3.9407407406823594,9.851851851705899,19.703703703411797,2.9555555555117694,0.0,Dairy,South India,100,dinner,0.0148148148148148,0.9851851851851852,-8.0,2,Medium
611,SID013,Thousand Layer Dosa,Vegetarian,293.99999999412,47.249999999055,6.299999999873999,10.499999999789999,5.2499999998949995,5.2499999998949995,0.0,Gluten,South India,100,breakfast,0.0214285714285714,1.05,26.5,1,Medium
612,SID014,Chole Bhature,Vegetarian,447.99999987256894,54.75555553998064,11.946666663268504,19.911111105447503,7.964444442179001,4.977777776361876,0.0,Gluten,South India,100,lunch,0.0266666666666666,0.9955555555555556,46.0,7,High
613,SID015,Chutney Powder,Vegetarian,129.99999999675,16.24999999959375,4.333333333225,6.499999999837501,3.2499999999187503,4.333333333225,0.0,Gluten,South India,100,dinner,0.0333333333333333,1.0833333333333333,19.5,1,Low
614,SID016,Ven Pongal,Vegetarian,322.00000003598825,47.35294118176297,7.576470589082077,9.470588236352596,4.735294118176298,5.6823529418115575,0.0,Gluten,South India,100,dinner,0.0235294117647058,0.9470588235294116,36.5,1,Medium
615,SID017,Kal Dosa,Vegetarian,264.99999987731485,39.259259241083676,5.888888886162551,8.833333329243827,3.925925924108368,4.9074074051354595,0.0,Gluten,South India,100,breakfast,0.0222222222222222,0.9814814814814816,28.0,1,Medium
616,SID018,Boondi Raita,Vegetarian,121.00000003257692,13.961538465297338,3.72307692407929,4.653846155099113,3.72307692407929,1.861538462039645,0.0,Dairy,South India,100,dinner,0.0307692307692307,0.9307692307692308,14.0,2,Low
617,SID019,Curd Rice,Vegetarian,279.99999999585185,46.666666665975306,7.2592592591517136,8.296296296173388,4.148148148086694,6.222222222130041,0.0,Dairy,South India,100,lunch,0.0259259259259259,1.037037037037037,34.0,2,Medium
618,SID020,Chana Sundal,Vegetarian,197.00000007683,29.550000011524496,7.880000003073199,4.92500000192075,2.95500000115245,5.9100000023049,0.0,Legumes,South India,100,lunch,0.04,0.985,39.5,3,Low
619,SID021,Avial,Vegetarian,291.99999998905,36.49999999863125,5.474999999794687,10.949999999589375,6.387499999760468,7.299999999726251,0.0,Legumes,South India,100,dinner,0.01875,0.9125,29.5,2,Medium
620,SID022,Shira,Vegetarian,243.000000085536,38.88000001368576,4.86000000171072,6.804000002395008,17.496000006158592,2.9160000010264318,0.0,Dairy,South India,100,dinner,0.02,0.972,-1.0,2,Medium
621,SID023,Vegetable Biryani,Vegetarian,396.00000003959997,59.40000000594,11.880000001188,11.880000001188,7.920000000791999,6.930000000693,0.0,Gluten,South India,100,lunch,0.03,0.99,50.0,3,Medium
622,SID024,Coconut Rice,Vegetarian,321.99999992272,45.99999998896,7.3599999982336,9.199999997792,5.5199999986752,4.599999998896,0.0,Gluten,South India,100,lunch,0.0228571428571428,0.92,33.0,1,Medium
623,SID025,Mango Rice,Vegetarian,316.00000014172116,43.09090911023471,6.70303030603651,11.49090909606259,5.745454548031295,5.745454548031295,0.0,Gluten,South India,100,lunch,0.0212121212121212,0.9575757575757576,31.0,2,Medium
624,SID026,Bisi Bele Bath,Vegetarian,385.9999999991654,57.378378378254325,10.432432432409875,14.605405405373828,5.216216216204938,6.259459459445926,0.0,Legumes,South India,100,dinner,0.027027027027027,1.0432432432432432,44.5,1,Medium
625,SID027,Idli Sambar,Vegetarian,245.99999999709271,44.72727272674413,8.945454545348827,6.7090909090116195,5.590909090843017,5.590909090843017,0.0,Gluten,South India,100,breakfast,0.0363636363636363,1.1181818181818182,34.5,2,Medium
626,SID028,Rava Dosa,Vegetarian,288.99999998865405,48.166666664775676,7.492592592298439,9.633333332955136,4.281481481313394,4.281481481313394,0.0,Gluten,South India,100,breakfast,0.0259259259259259,1.0703703703703704,30.0,1,Medium
627,SID029,Keerai Masiyal,Vegetarian,240.0,35.0,7.000000000000001,8.0,5.0,6.0,0.0,Legumes,South India,100,dinner,0.0291666666666666,1.0,32.5,1,Medium
628,SID030,Pesarattu,Vegetarian,268.0000001033714,38.28571430048163,8.614285717608368,7.657142860096326,2.8714285725361224,4.785714287560204,0.0,Gluten,South India,100,dinner,0.0321428571428571,0.9571428571428572,41.5,2,Medium
629,SID031,Curd Vada,Vegetarian,223.99999991398397,26.879999989678083,7.167999997247489,7.167999997247489,3.5839999986237445,4.4799999982796805,0.0,Dairy,South India,100,snacks,0.032,0.896,36.0,1,Medium
630,SID032,Tomato Rice,Vegetarian,320.0,46.45161290322581,8.258064516129032,12.387096774193548,5.161290322580645,6.193548387096774,0.0,Gluten,South India,100,lunch,0.0258064516129032,1.032258064516129,36.5,2,Medium
631,SID033,Vegetable Kurma,Vegetarian,375.0000000133928,53.57142857334184,10.714285714668367,16.07142857200255,8.571428571734693,7.500000000267856,0.0,Legumes,South India,100,dinner,0.0285714285714285,1.0714285714285714,42.0,2,Medium
632,SID034,Chana Masala,Vegetarian,318.000000005088,47.7000000007632,12.720000000203518,10.6000000001696,5.3000000000848,6.360000000101759,0.0,Legumes,South India,100,dinner,0.04,1.06,52.5,8,Medium
633,SID035,Appam with Stew,Vegetarian,335.99999999327997,52.499999998949995,7.349999999852999,12.599999999747999,6.299999999873999,6.299999999873999,0.0,Gluten,South India,100,dinner,0.021875,1.05,31.0,1,Medium
634,SID036,Chettinad Chicken Curry,Non-Vegetarian,400.0,30.0,25.0,20.0,5.0,6.0,70.0,Meat,South India,100,lunch,0.0625,1.0,69.5,1,Medium
635,SID037,Tomato Rasam,Vegetarian,99.00000000989999,14.850000001485,2.970000000297,2.970000000297,1.9800000001979998,3.9600000003959996,0.0,Legumes,South India,100,dinner,0.03,0.99,17.0,2,Low
636,SID038,Poha,Vegetarian,228.99999998959092,41.636363634471074,6.245454545170662,5.204545454308884,2.0818181817235537,3.122727272585331,0.0,Gluten,South India,100,breakfast,0.0272727272727272,1.040909090909091,27.0,2,Medium
637,SID039,Cabbage Thoran,Vegetarian,245.00000006369999,34.300000008918,5.8800000015288,8.8200000022932,3.9200000010191998,5.8800000015288,0.0,Gluten,South India,100,dinner,0.024,0.98,30.0,1,Medium
638,SID040,Chili Bajji,Vegetarian,275.99999989748574,34.49999998718572,6.899999997437142,11.828571424177959,4.928571426740816,3.9428571413926528,0.0,Gluten,South India,100,dinner,0.025,0.9857142857142858,28.5,1,Medium
639,SID041,Masala Buttermilk,Vegetarian,83.00000003043333,9.222222225603703,3.688888890241481,2.766666667681111,2.766666667681111,1.8444444451207405,0.0,Dairy,South India,100,dinner,0.0444444444444444,0.9222222222222224,15.5,1,Low
640,SID042,Paneer Tikka,Vegetarian,315.0000000315,18.000000001799997,22.50000000225,13.50000000135,4.500000000449999,3.60000000036,36.00000000359999,Dairy,South India,100,lunch,0.0714285714285714,0.9,80.5,5,Medium
641,SID043,Puli Pongal,Vegetarian,322.00000015612125,48.78787881153352,7.806060609845362,9.757575762306704,4.878787881153352,5.854545457384022,0.0,Gluten,South India,100,dinner,0.0242424242424242,0.9757575757575756,36.5,1,Medium
642,SID044,Adai Avial,Vegetarian,367.99999998691555,56.22222222022321,10.222222221858766,12.266666666230519,6.133333333115259,7.155555555301136,0.0,Gluten,South India,100,dinner,0.0277777777777777,1.022222222222222,45.0,1,Medium
643,SID045,Shavige,Vegetarian,296.00000000898206,51.03448276016932,6.124137931220319,8.165517241627091,4.082758620813546,5.103448276016932,0.0,Gluten,South India,100,dinner,0.0206896551724137,1.0206896551724138,28.0,1,Medium
644,SID046,Chettinad Parotta,Vegetarian,339.9999999979394,51.51515151483931,8.242424242374288,12.363636363561433,6.1818181817807165,5.15151515148393,0.0,Gluten,South India,100,dinner,0.0242424242424242,1.0303030303030305,33.0,1,Medium
645,SID047,Steamed Idli,Vegetarian,153.99999999846,32.999999999669996,4.399999999955999,2.1999999999779996,0.0,3.299999999967,0.0,Gluten,South India,100,breakfast,0.0285714285714285,1.1,22.0,1,Low
646,SID048,Balchao,Vegetarian,400.0,31.57894736842105,26.31578947368421,21.052631578947366,8.421052631578947,6.315789473684211,63.1578947368421,Meat,South India,100,dinner,0.0657894736842105,1.0526315789473684,70.0,1,Medium
647,SID049,Curd Rice with Mango,Vegetarian,288.99999992678664,43.349999989018,6.743333331625023,8.6699999978036,6.743333331625023,5.779999998535733,0.0,Dairy,South India,100,lunch,0.0233333333333333,0.9633333333333334,29.5,1,Medium
648,SID050,Mysore Pak,Vegetarian,338.99999986246286,43.58571426803094,5.811428569070792,14.52857142267698,24.214285704461634,3.8742857127138612,0.0,Dairy,South India,100,dinner,0.0171428571428571,0.9685714285714284,-5.5,2,Medium
649,SID051,Vegetable Saag,Vegetarian,285.9999999960551,39.44827586152485,8.875862068843091,9.862068965381212,5.917241379228728,6.903448275766849,0.0,Legumes,South India,100,dinner,0.0310344827586206,0.986206896551724,41.0,1,Medium
650,SID052,Kootu,Vegetarian,339.99999999575,53.12499999933594,8.49999999989375,12.749999999840625,5.312499999933594,8.49999999989375,0.0,Legumes,South India,100,dinner,0.025,1.0625,40.5,1,Medium
651,SID053,Chole Bhature,Vegetarian,447.99999987256894,54.75555553998064,11.946666663268504,19.911111105447503,7.964444442179001,4.977777776361876,0.0,Gluten,South India,100,lunch,0.0266666666666666,0.9955555555555556,46.0,7,High
652,SID054,Thalipeeth,Vegetarian,255.00000000388044,44.34782608763138,8.869565217526276,7.760869565335492,4.434782608763138,3.3260869565723534,0.0,Gluten,South India,100,lunch,0.0347826086956521,1.108695652173913,32.0,5,Medium
653,SID055,Moon Dal Payasam,Vegetarian,294.000000040425,41.34375000568477,5.512500000757969,9.187500001263281,13.781250001894922,4.5937500006316405,0.0,Dairy,South India,100,lunch,0.01875,0.91875,11.5,1,Medium
654,SID056,Moong Dal Cheela,Vegetarian,241.99999999757998,38.499999999615,13.199999999868,6.599999999934,3.299999999967,4.399999999955999,0.0,Gluten,South India,100,lunch,0.0545454545454545,1.1,51.5,1,Medium
655,SID057,Masala Dosa with Chutney,Vegetarian,335.99999999327997,52.499999998949995,7.349999999852999,12.599999999747999,5.2499999998949995,4.199999999916,0.0,Gluten,South India,100,breakfast,0.021875,1.05,28.5,1,Medium
656,SID058,Sweet Pongal,Vegetarian,275.99999989748574,44.35714284066734,5.914285712088979,7.8857142827853055,14.785714280222448,4.928571426740816,0.0,Dairy,South India,100,dinner,0.0214285714285714,0.9857142857142858,11.5,1,Medium
657,SID059,Chettinad Idli,Vegetarian,167.00000005844998,27.833333343075,4.6388888905125,2.7833333343074997,1.855555556205,3.71111111241,0.0,Gluten,South India,100,breakfast,0.0277777777777777,0.9277777777777778,25.0,1,Low
658,SID060,Onion Pakora,Vegetarian,271.99999998781436,38.07999999829402,6.5279999997075455,13.055999999415091,6.5279999997075455,5.439999999756288,0.0,Gluten,South India,100,snacks,0.024,1.088,25.0,1,Medium
659,SID061,Kerala Sadya,Vegetarian,414.9999999942938,62.249999999144066,10.374999999857344,15.562499999786017,8.299999999885875,7.2624999999001405,0.0,Gluten,South India,100,dinner,0.025,1.0375,42.0,1,Medium
660,SID062,Sundal,Vegetarian,219.9999999978,32.999999999669996,7.699999999923,8.799999999911998,5.4999999999449996,6.599999999934,0.0,Legumes,South India,100,lunch,0.035,1.1,32.5,1,Low
661,SID063,Coconut Chutney,Vegetarian,154.99999999741664,20.66666666632222,3.099999999948333,7.2333333332127765,4.133333333264444,4.133333333264444,0.0,Gluten,South India,100,dinner,0.02,1.0333333333333334,14.0,1,Low
662,SID064,Bonda,Vegetarian,295.9999999877215,43.85185185003281,7.674074073755742,13.155555555009842,5.481481481254101,4.385185185003281,0.0,Gluten,South India,100,dinner,0.0259259259259259,1.0962962962962963,28.5,1,Medium
663,SID065,Palak Chaat,Vegetarian,230.00000000731816,31.363636364634296,5.22727272743905,10.4545454548781,5.22727272743905,6.2727272729268595,0.0,Gluten,South India,100,snacks,0.0227272727272727,1.0454545454545454,24.5,5,Medium
664,SID066,Vegetable Uthappam,Vegetarian,320.0,46.45161290322581,8.258064516129032,12.387096774193548,5.161290322580645,7.225806451612904,0.0,Gluten,South India,100,dinner,0.0258064516129032,1.032258064516129,38.5,3,Medium
665,SID067,Jackfruit Curry,Vegetarian,353.9999999898857,50.57142856998367,7.079999999797713,14.159999999595426,10.114285713996734,8.091428571197387,0.0,Legumes,South India,100,lunch,0.02,1.0114285714285711,29.0,1,Medium
666,SID068,Ragi Dosa,Vegetarian,265.9999999960593,44.33333333267654,7.881481481364719,5.911111111023539,3.9407407406823594,3.9407407406823594,0.0,Gluten,South India,100,breakfast,0.0296296296296296,0.9851851851851852,34.0,1,Medium
667,SID069,Besar Kebab,Vegetarian,259.9999999814286,32.49999999767857,11.142857142061224,7.428571428040816,5.571428571030612,4.642857142525511,0.0,Meat,South India,100,dinner,0.0428571428571428,0.9285714285714286,49.0,1,Medium
668,SID070,Kara Kozhambu,Vegetarian,344.00000001462,53.75000000228438,9.675000000411188,12.90000000054825,7.525000000319813,6.450000000274125,0.0,Legumes,South India,100,dinner,0.028125,1.075,37.5,1,Medium
669,SID071,Kootu Curry,Vegetarian,301.000000000519,46.706896551804675,10.379310344845482,9.341379310360933,5.189655172422741,6.227586206907289,0.0,Legumes,South India,100,lunch,0.0344827586206896,1.0379310344827586,44.5,1,Medium
670,SID072,Saravana Bhavan Dosa,Vegetarian,332.00000001150937,55.33333333525155,6.640000000230187,13.280000000460374,6.640000000230187,5.533333333525156,0.0,Gluten,South India,100,breakfast,0.02,1.106666666666667,25.0,1,Medium
671,SID073,Peerkangai Thogayal,Vegetarian,140.0,20.0,6.0,4.0,3.0,2.0,0.0,Gluten,South India,100,dinner,0.0428571428571428,1.0,23.5,1,Low
672,SID074,Pesarattu with Ginger Chutney,Vegetarian,288.00000012711723,44.689655192138886,8.937931038427777,7.944827589713579,4.965517243570987,5.9586206922851845,0.0,Gluten,South India,100,dinner,0.0310344827586206,0.993103448275862,40.5,2,Medium
673,SID075,Medu Vada with Sambar,Vegetarian,273.9999999872133,40.592592590698274,6.088888888604741,10.148148147674569,5.074074073837284,4.059259259069827,0.0,Gluten,South India,100,snacks,0.0222222222222222,1.0148148148148148,24.5,2,Medium
674,SID076,Sundal with Coconut,Vegetarian,228.99999998959092,31.227272725853304,7.286363636032438,9.368181817755993,5.204545454308884,6.245454545170662,0.0,Legumes,South India,100,lunch,0.0318181818181818,1.040909090909091,32.5,1,Medium
675,SID077,Kozhi Varuval,Vegetarian,400.0,26.31578947368421,30.0,21.052631578947366,6.315789473684211,7.368421052631578,63.1578947368421,Meat,South India,100,dinner,0.075,1.0368421052631578,89.0,1,Medium
676,SID078,Coconut Rice with Curry,Vegetarian,360.00000000822854,56.57142857272163,8.22857142875951,12.342857143139264,6.171428571569632,6.171428571569632,0.0,Gluten,South India,100,lunch,0.0228571428571428,1.0285714285714285,35.0,1,Medium
677,SID079,Hyderabadi Biryani,Vegetarian,450.0,60.0,12.0,18.0,9.0,7.000000000000001,0.0,Gluten,South India,100,lunch,0.0266666666666666,1.0,48.5,2,High
678,SID080,Ambur Biryani,Vegetarian,412.0000001533024,52.697674438213085,11.497674422882856,15.330232563843808,7.665116281921904,5.748837211441428,0.0,Gluten,South India,100,lunch,0.027906976744186,0.958139534883721,48.0,1,High
679,SID081,Medu Vada with Coconut Chutney,Vegetarian,254.000000001016,35.56000000014224,6.096000000024383,10.16000000004064,5.08000000002032,4.064000000016256,0.0,Gluten,South India,100,snacks,0.024,1.016,24.5,2,Medium
680,SID082,Vermicelli Payasam,Vegetarian,288.9999998883862,44.84482756888751,6.97586206627139,8.968965513777501,17.937931027555003,4.982758618765279,0.0,Dairy,South India,100,dinner,0.0241379310344827,0.996551724137931,11.0,1,Medium
681,SID083,Sadya Rice,Vegetarian,341.9999999550514,53.742857135793784,7.817142856115461,9.771428570144327,6.839999999101027,5.862857142086596,0.0,Gluten,South India,100,lunch,0.0228571428571428,0.9771428571428572,33.5,1,Medium
682,SID084,Sambar Rice,Vegetarian,322.00000015612125,48.78787881153352,7.806060609845362,9.757575762306704,5.854545457384022,4.878787881153352,0.0,Gluten,South India,100,lunch,0.0242424242424242,0.9757575757575756,33.0,1,Medium
683,SID085,Vegetable Ishtoo,Vegetarian,321.9999999921513,50.31249999877363,8.049999999803783,10.062499999754728,5.031249999877364,7.043749999828308,0.0,Legumes,South India,100,dinner,0.025,1.00625,38.5,1,Medium
684,SID086,Neer Dosa,Vegetarian,214.00000003696366,34.04545455133512,4.863636364476446,5.836363637371735,1.9454545457905783,2.9181818186858677,0.0,Gluten,South India,100,breakfast,0.0227272727272727,0.9727272727272728,23.0,1,Medium
685,SID087,Ven Pongal with Coconut Chutney,Vegetarian,335.0000000443382,49.26470588887327,8.86764705999719,10.83823529555212,6.897058824442258,5.911764706664792,0.0,Gluten,South India,100,dinner,0.0264705882352941,0.9852941176470588,37.5,1,Medium
686,SID088,Thakkali Rasam,Vegetarian,120.0,18.0,3.0,4.0,2.0,5.0,0.0,Legumes,South India,100,dinner,0.025,1.0,19.0,1,Low
687,SID089,Chili Paneer,Vegetarian,335.0000001292143,28.714285725361226,19.142857150240815,14.357142862680613,4.785714287560204,5.742857145072245,47.857142875602044,Dairy,South India,100,lunch,0.0571428571428571,0.9571428571428572,59.5,1,Medium
688,SID090,Chettinad Egg Curry,Non-Vegetarian,400.0,30.0,25.0,20.0,5.0,6.0,60.0,Meat,South India,100,lunch,0.0625,1.0,74.5,1,Medium
689,SID091,Chappathi,Vegetarian,237.99999999978368,43.27272727268794,6.490909090903191,6.490909090903191,3.2454545454515955,5.409090909085992,0.0,Gluten,South India,100,dinner,0.0272727272727272,1.0818181818181818,29.5,1,Medium
690,SID092,Curd Rice with Pappad,Vegetarian,279.9999999227586,43.448275850083235,6.758620687790725,7.724137928903686,4.827586205564804,5.7931034466777644,0.0,Dairy,South India,100,lunch,0.0241379310344827,0.9655172413793104,32.5,1,Medium
691,SID093,Parippu Curry,Vegetarian,282.00000000523715,40.28571428646245,8.05714285729249,10.071428571615613,4.028571428646245,6.042857142969368,0.0,Legumes,South India,100,lunch,0.0285714285714285,1.0071428571428571,38.0,1,Medium
692,SID094,Vegetable Pulao,Vegetarian,364.00000017314596,54.108108133846024,8.854054058265712,11.80540541102095,7.870270274013967,6.886486489762221,0.0,Gluten,South India,100,dinner,0.0243243243243243,0.9837837837837838,38.0,4,Medium
693,SID095,Onion Dosa,Vegetarian,298.0000000049324,46.2413793111102,7.19310344839492,10.2758620691356,4.11034482765424,5.1379310345678,0.0,Gluten,South India,100,breakfast,0.0241379310344827,1.0275862068965518,32.0,1,Medium
694,SID096,Chili Gobi,Vegetarian,292.0000000147081,43.259259261438245,6.488888889215737,12.977777778431474,5.407407407679781,5.407407407679781,0.0,Gluten,South India,100,dinner,0.0222222222222222,1.0814814814814817,26.5,1,Medium
695,SID097,South Indian Curry,Vegetarian,402.9999999801954,63.32857142545929,13.817142856463843,17.271428570579804,6.908571428231921,8.059999999603908,0.0,Legumes,South India,100,lunch,0.0342857142857142,1.1514285714285717,53.0,1,Medium
696,SID098,Palak Paneer,Vegetarian,343.00000008918,39.200000010192,11.7600000030576,14.700000003822,5.8800000015288,6.8600000017836,49.000000012739996,Dairy,South India,100,lunch,0.0342857142857142,0.98,28.0,4,Medium
697,SID099,Parotta,Vegetarian,318.000000005088,53.000000000848004,7.420000000118721,10.6000000001696,6.360000000101759,5.3000000000848,0.0,,South India,100,dinner,0.0233333333333333,1.06,29.0,1,Medium
698,SID100,Chettinad Fish Curry,Non-Vegetarian,392.0000000008253,25.78947368426482,28.8842105263766,20.631578947411853,5.157894736852963,6.189473684223557,72.2105263159415,Meat,South India,100,lunch,0.0736842105263157,1.0315789473684212,81.5,1,Medium
699,SID101,Masala Uttapam,Vegetarian,339.99999990285716,48.57142855755102,7.7714285692081635,11.657142853812246,5.828571426906123,5.828571426906123,0.0,Gluten,South India,100,dinner,0.0228571428571428,0.9714285714285714,35.0,1,Medium
700,SID102,Steamed Rice,Vegetarian,214.00000003696366,43.77272728028802,3.8909090915811566,1.9454545457905783,0.0,0.0,0.0,Gluten,South India,100,breakfast,0.0181818181818181,0.9727272727272728,16.0,1,Medium
701,SID103,Kara Dosa,Vegetarian,296.0000000143772,52.8571428597102,6.342857143165224,8.457142857553633,4.228571428776816,5.28571428597102,0.0,Gluten,South India,100,breakfast,0.0214285714285714,1.0571428571428572,28.0,1,Medium
702,SID104,Pesarattu with Coconut Chutney,Vegetarian,287.99999990784,43.199999986176,8.6399999972352,7.6799999975424,4.799999998464,5.7599999981568,0.0,Gluten,South India,100,dinner,0.03,0.96,40.5,1,Medium
703,SID105,Mysore Bonda,Vegetarian,295.9999999877215,43.85185185003281,7.674074073755742,13.155555555009842,5.481481481254101,4.385185185003281,0.0,Gluten,South India,100,dinner,0.0259259259259259,1.0962962962962963,28.5,1,Medium
704,SID106,Curd Vada with Sambar,Vegetarian,282.00000000523715,40.28571428646245,8.05714285729249,10.071428571615613,5.035714285807806,5.035714285807806,0.0,Gluten,South India,100,snacks,0.0285714285714285,1.0071428571428571,34.5,1,Medium
705,SID107,Ragi Mudde,Vegetarian,245.99999990356798,39.359999984570884,7.871999996914175,5.903999997685632,1.9679999992285437,6.887999997299904,0.0,Gluten,South India,100,dinner,0.032,0.984,43.0,1,Medium
